HIVE-25561,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezProcessor.java,
HIVE-22412,ql/src/java/org/apache/hadoop/hive/ql/stats/StatsUtils.java,serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/StandardConstantMapObjectInspector.java,
HIVE-22161,common/src/java/org/apache/hive/common/util/AnnotationUtils.java,
HIVE-22054,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/Warehouse.java,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,
HIVE-21033,cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java,cli/src/test/org/apache/hadoop/hive/cli/TestCliDriverMethods.java,common/src/java/org/apache/hadoop/hive/common/io/CachingPrintStream.java,common/src/java/org/apache/hadoop/hive/common/io/FetchConverter.java,common/src/java/org/apache/hadoop/hive/common/io/SessionStream.java,hcatalog/core/src/main/java/org/apache/hive/hcatalog/cli/HCatCli.java,hcatalog/hcatalog-pig-adapter/src/test/java/org/apache/hive/hcatalog/pig/TestHCatLoaderEncryption.java,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/history/TestHiveHistory.java,itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestCLIAuthzSessionContext.java,itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java,ql/src/java/org/apache/hadoop/hive/ql/session/SessionState.java,ql/src/test/org/apache/hadoop/hive/ql/processors/TestSetProcessor.java,service/src/java/org/apache/hive/service/cli/operation/HiveCommandOperation.java,service/src/java/org/apache/hive/service/cli/operation/SQLOperation.java,
HIVE-20771,serde/src/java/org/apache/hadoop/hive/serde2/lazybinary/LazyBinaryNonPrimitive.java,serde/src/test/org/apache/hadoop/hive/serde2/lazybinary/TestLazyBinaryStruct.java,
HIVE-20441,ql/src/java/org/apache/hadoop/hive/ql/exec/Registry.java,ql/src/test/org/apache/hadoop/hive/ql/parse/type/TestExprProcessorGetFuncExpr.java,
HIVE-20345,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,
HIVE-20098,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/StatObjectConverter.java,
HIVE-19247,ql/src/java/org/apache/hadoop/hive/ql/optimizer/StatsOptimizer.java,
HIVE-18859,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/AbstractTestAuthorizationApiAuthorizer.java,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,
HIVE-18742,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,
HIVE-18735,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,
HIVE-18624,ql/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,ql/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriverIntervals.java,
HIVE-18250,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,
HIVE-18090,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java,
HIVE-17530,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorDeserializeRow.java,serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/ObjectInspectorConverters.java,serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/SettableUnionObjectInspector.java,serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/StandardUnionObjectInspector.java,serde/src/test/org/apache/hadoop/hive/serde2/objectinspector/TestObjectInspectorConverters.java,
