Bug,FileName,AvgCyclomatic,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
0,DatabaseAccessor.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,3.0,3.0,0.0,,,,3.0,,,3.0,,0.0,0.0,0.0,,34.0,10.0,10.0,9.0,0.0,14.0,,,,7.0,8.0,8.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.4,0.0,0.0,0.0,0.0,0.0
0,DatabaseAccessorFactory.java,1.0,7.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,3.0,,,,3.0,1.0,0.0,,,,3.0,,,0.0,,1.0,0.0,2.0,,53.0,12.0,24.0,10.0,11.0,17.0,,,,12.0,17.0,10.0,,8.0,,,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,0.71,4.0,4.0,4.0,4.0,3.0
0,DatabaseAndTableFilter.java,3.0,10.0,0.0,9.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,2.0,2.0,2.0,,,,2.0,,,1.0,,0.0,0.0,1.0,,52.0,4.0,23.0,7.0,10.0,26.0,,,,8.0,14.0,6.0,,8.0,,,,,,4.0,4.0,5.0,5.0,4.0,,2.0,,,1.13,5.0,5.0,6.0,6.0,5.0
0,DatabaseConnection.java,2.0,11.0,1.0,10.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,5.0,0.0,2.0,24.0,,,,24.0,24.0,13.0,,,,24.0,,,10.0,,0.0,0.0,14.0,,344.0,50.0,261.0,78.0,143.0,33.0,,,,116.0,178.0,79.0,,111.0,,,,,,14.0,14.0,15.0,15.0,4.0,,3.0,,,0.13,54.0,54.0,62.0,62.0,31.0
0,DatabaseConnections.java,2.0,5.0,0.0,5.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,7.0,,,,7.0,7.0,2.0,,,,7.0,,,0.0,,0.0,0.0,7.0,,76.0,11.0,44.0,14.0,19.0,21.0,,,,18.0,31.0,14.0,,18.0,,,,,,3.0,3.0,3.0,3.0,1.0,,1.0,,,0.48,12.0,12.0,13.0,13.0,7.0
0,DatabaseDesc.java,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,2.0,2.0,5.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,42.0,5.0,16.0,12.0,2.0,21.0,,,,9.0,12.0,11.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.31,2.0,2.0,2.0,2.0,2.0
0,DatabaseEvent.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,0.0,,,,3.0,3.0,0.0,,,,3.0,,,3.0,,0.0,0.0,0.0,,34.0,7.0,12.0,10.0,0.0,15.0,,,,8.0,10.0,10.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.25,0.0,0.0,0.0,0.0,0.0
0,DatabaseEventsIterator.java,3.0,14.0,1.0,13.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,6.0,,,,6.0,6.0,7.0,,,,6.0,,,1.0,,2.0,0.0,3.0,,145.0,16.0,105.0,44.0,55.0,24.0,,,,60.0,79.0,40.0,,48.0,,,,,,7.0,7.0,8.0,8.0,7.0,,5.0,,,0.23,18.0,18.0,19.0,19.0,17.0
0,DatabaseProduct.java,2.0,7.0,0.0,6.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,0.0,6.0,,,,4.0,2.0,6.0,,,,6.0,,,0.0,,0.0,0.0,6.0,,75.0,7.0,39.0,9.0,23.0,29.0,,,,15.0,25.0,8.0,,17.0,,,,,,7.0,7.0,10.0,10.0,7.0,,1.0,,,0.74,10.0,10.0,21.0,21.0,10.0
0,DatabaseType.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,0.0,2.0,7.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,25.0,1.0,10.0,9.0,0.0,14.0,,,,1.0,2.0,2.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.4,0.0,0.0,0.0,0.0,0.0
0,Date.java,2.0,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,6.0,38.0,,,,36.0,35.0,5.0,,,,38.0,,,1.0,,2.0,0.0,35.0,,387.0,64.0,297.0,104.0,144.0,29.0,,,,139.0,207.0,91.0,,124.0,,,,,,5.0,5.0,7.0,7.0,5.0,,3.0,,,0.1,61.0,61.0,63.0,63.0,48.0
0,DateColSubtractDateColumn.java,3.0,20.0,2.0,16.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,7.0,,,,7.0,7.0,6.0,,,,7.0,,,0.0,,0.0,0.0,7.0,,189.0,25.0,129.0,38.0,84.0,35.0,,,,78.0,100.0,40.0,,62.0,,,,,,15.0,15.0,23.0,23.0,1.0,,3.0,,,0.27,21.0,21.0,29.0,29.0,7.0
0,DateColSubtractDateScalar.java,2.0,15.0,1.0,13.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,7.0,,,,7.0,7.0,5.0,,,,7.0,,,0.0,,0.0,0.0,7.0,,152.0,20.0,109.0,38.0,65.0,24.0,,,,65.0,83.0,37.0,,47.0,,,,,,11.0,11.0,11.0,11.0,1.0,,3.0,,,0.22,17.0,17.0,17.0,17.0,7.0
0,DateColumnStatsAggregator.java,6.0,41.0,1.0,36.0,4.0,6.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,,,,,4.0,0.0,1.0,8.0,,,,8.0,8.0,0.0,,,,8.0,,,0.0,,3.0,0.0,5.0,,362.0,15.0,297.0,82.0,221.0,50.0,,,,168.0,222.0,83.0,,168.0,,,,,,27.0,27.0,28.0,28.0,5.0,,6.0,,,0.17,48.0,48.0,50.0,50.0,12.0
0,DateColumnStatsData.java,3.0,11.0,0.0,10.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,12.0,60.0,,,,58.0,57.0,13.0,,,,60.0,,,1.0,,2.0,0.0,57.0,,823.0,103.0,690.0,155.0,430.0,45.0,,,,328.0,488.0,137.0,,374.0,,,,,,17.0,17.0,33.0,33.0,17.0,,3.0,,,0.07,175.0,155.0,194.0,174.0,94.0
0,DateColumnStatsDataInspector.java,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,15.0,,,,15.0,15.0,1.0,,,,15.0,,,0.0,,2.0,0.0,13.0,,124.0,20.0,87.0,31.0,34.0,17.0,,,,33.0,55.0,22.0,,33.0,,,,,,2.0,2.0,3.0,3.0,1.0,,1.0,,,0.2,21.0,21.0,22.0,22.0,15.0
0,DateColumnStatsMerger.java,5.0,31.0,0.0,31.0,0.0,5.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,59.0,3.0,38.0,19.0,24.0,18.0,,,,22.0,26.0,14.0,,18.0,,,,,,5.0,5.0,6.0,6.0,1.0,,2.0,,,0.47,5.0,5.0,6.0,6.0,1.0
0,DateObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,2.0,2.0,0.0,,,,2.0,,,2.0,,0.0,0.0,0.0,,37.0,5.0,12.0,11.0,0.0,20.0,,,,8.0,9.0,9.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.67,0.0,0.0,0.0,0.0,0.0
0,DateParser.java,2.0,7.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,3.0,,,,3.0,3.0,2.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,53.0,4.0,28.0,12.0,12.0,21.0,,,,16.0,22.0,12.0,,12.0,,,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,0.75,5.0,5.0,5.0,5.0,3.0
0,DateScalarSubtractDateColumn.java,2.0,15.0,1.0,13.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,7.0,,,,7.0,7.0,5.0,,,,7.0,,,0.0,,0.0,0.0,7.0,,155.0,21.0,106.0,35.0,65.0,29.0,,,,62.0,80.0,34.0,,47.0,,,,,,11.0,11.0,11.0,11.0,1.0,,3.0,,,0.27,17.0,17.0,17.0,17.0,7.0
0,DateTimeMath.java,2.0,9.0,1.0,8.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,32.0,,,,32.0,32.0,5.0,,,,32.0,,,0.0,,0.0,0.0,32.0,,381.0,74.0,263.0,79.0,151.0,44.0,,,,132.0,194.0,71.0,,147.0,,,,,,3.0,3.0,3.0,3.0,1.0,,1.0,,,0.17,60.0,60.0,86.0,86.0,32.0
0,DateUtils.java,2.0,8.0,0.0,6.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,5.0,4.0,,,,4.0,1.0,0.0,,,,4.0,,,0.0,,0.0,1.0,3.0,,77.0,9.0,38.0,19.0,20.0,30.0,,,,15.0,22.0,14.0,,11.0,,,,,,3.0,3.0,4.0,4.0,1.0,,2.0,,,0.79,6.0,6.0,7.0,7.0,4.0
0,DateWritable.java,1.0,6.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,4.0,5.0,4.0,25.0,,,,25.0,20.0,1.0,,,,25.0,,,0.0,,0.0,3.0,22.0,,225.0,31.0,128.0,56.0,55.0,67.0,,,,57.0,88.0,50.0,,47.0,,,,,,3.0,3.0,3.0,3.0,3.0,,1.0,,,0.52,30.0,30.0,30.0,30.0,27.0
0,DbLockManager.java,2.0,11.0,0.0,9.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,2.0,25.0,,,,25.0,25.0,8.0,,,,25.0,,,6.0,,2.0,0.0,17.0,,372.0,31.0,271.0,96.0,139.0,71.0,,,,121.0,179.0,78.0,,115.0,,,,,,18.0,18.0,19.0,19.0,11.0,,5.0,,,0.26,57.0,57.0,58.0,58.0,35.0
0,DbNotificationListener.java,1.0,11.0,0.0,9.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,6.0,0.0,3.0,42.0,,,,42.0,42.0,13.0,,,,42.0,,,4.0,,4.0,0.0,34.0,,628.0,47.0,450.0,225.0,220.0,131.0,,,,228.0,294.0,173.0,,175.0,,,,,,3.0,3.0,4.0,4.0,3.0,,2.0,,,0.29,62.0,62.0,63.0,63.0,44.0
0,DbTxnManager.java,3.0,17.0,0.0,14.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,5.0,3.0,4.0,43.0,,,,43.0,40.0,14.0,,,,43.0,,,8.0,,9.0,1.0,25.0,,890.0,52.0,638.0,153.0,410.0,204.0,,,,314.0,429.0,131.0,,320.0,,,,,,27.0,15.0,33.0,21.0,7.0,,4.0,,,0.32,130.0,116.0,147.0,133.0,57.0
0,Deadline.java,2.0,9.0,0.0,7.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,9.0,3.0,12.0,,,,12.0,3.0,3.0,,,,12.0,,,1.0,,4.0,1.0,6.0,,171.0,19.0,97.0,28.0,56.0,55.0,,,,39.0,62.0,28.0,,41.0,,,,,,4.0,4.0,4.0,4.0,1.0,,2.0,,,0.57,23.0,23.0,23.0,23.0,12.0
0,DeadlineException.java,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,29.0,3.0,6.0,3.0,1.0,20.0,,,,2.0,4.0,3.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,3.33,1.0,1.0,1.0,1.0,1.0
0,DebugUtils.java,4.0,10.0,0.0,10.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,1.0,,,,1.0,0.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,36.0,2.0,13.0,4.0,7.0,21.0,,,,9.0,13.0,5.0,,9.0,,,,,,4.0,4.0,4.0,4.0,1.0,,1.0,,,1.62,4.0,4.0,4.0,4.0,1.0
0,Decimal.java,2.0,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,7.0,45.0,,,,43.0,42.0,7.0,,,,45.0,,,1.0,,2.0,0.0,42.0,,497.0,76.0,394.0,118.0,213.0,33.0,,,,186.0,276.0,103.0,,185.0,,,,,,8.0,8.0,14.0,14.0,8.0,,3.0,,,0.08,90.0,85.0,97.0,92.0,61.0
0,Decimal128.java,2.0,21.0,1.0,9.0,11.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,7.0,6.0,83.0,,,,83.0,76.0,4.0,,,,83.0,,,0.0,,1.0,0.0,82.0,,1986.0,184.0,808.0,180.0,530.0,999.0,,,,414.0,593.0,165.0,,457.0,,,,,,22.0,22.0,26.0,26.0,5.0,,4.0,,,1.24,185.0,185.0,198.0,198.0,96.0
0,Decimal128FastBuffer.java,1.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,3.0,,,,3.0,3.0,2.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,66.0,8.0,31.0,9.0,18.0,27.0,,,,23.0,27.0,9.0,,18.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.87,3.0,3.0,3.0,3.0,3.0
0,DecimalColumnInList.java,4.0,14.0,1.0,12.0,1.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,8.0,,,,8.0,8.0,4.0,,,,8.0,,,0.0,,0.0,0.0,8.0,,165.0,23.0,109.0,38.0,59.0,33.0,,,,60.0,86.0,38.0,,48.0,,,,,,23.0,23.0,23.0,23.0,1.0,,4.0,,,0.3,30.0,30.0,30.0,30.0,8.0
0,DecimalColumnStatsAggregator.java,9.0,68.0,1.0,61.0,6.0,9.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,,,,,4.0,0.0,1.0,5.0,,,,5.0,5.0,0.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,375.0,11.0,314.0,82.0,239.0,50.0,,,,172.0,227.0,83.0,,173.0,,,,,,31.0,31.0,32.0,32.0,5.0,,6.0,,,0.16,47.0,47.0,49.0,49.0,9.0
0,DecimalColumnStatsData.java,3.0,11.0,0.0,10.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,12.0,60.0,,,,58.0,57.0,13.0,,,,60.0,,,1.0,,2.0,0.0,57.0,,823.0,103.0,690.0,155.0,430.0,45.0,,,,328.0,488.0,137.0,,374.0,,,,,,17.0,17.0,33.0,33.0,17.0,,3.0,,,0.07,175.0,155.0,194.0,174.0,94.0
0,DecimalColumnStatsDataInspector.java,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,15.0,,,,15.0,15.0,1.0,,,,15.0,,,0.0,,2.0,0.0,13.0,,124.0,20.0,87.0,31.0,34.0,17.0,,,,33.0,55.0,22.0,,33.0,,,,,,2.0,2.0,3.0,3.0,1.0,,1.0,,,0.2,21.0,21.0,22.0,22.0,15.0
0,DecimalColumnStatsMerger.java,5.0,33.0,0.0,33.0,0.0,5.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,61.0,3.0,40.0,19.0,26.0,18.0,,,,22.0,26.0,14.0,,18.0,,,,,,5.0,5.0,8.0,8.0,1.0,,2.0,,,0.45,5.0,5.0,8.0,8.0,1.0
0,DecimalColumnVector.java,2.0,9.0,0.0,9.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,11.0,,,,11.0,11.0,3.0,,,,11.0,,,0.0,,0.0,0.0,11.0,,152.0,16.0,107.0,26.0,61.0,32.0,,,,52.0,76.0,23.0,,53.0,,,,,,4.0,4.0,5.0,5.0,1.0,,2.0,,,0.3,23.0,23.0,25.0,25.0,11.0
0,DecimalToStringUnaryUDF.java,2.0,11.0,1.0,10.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,10.0,,,,11.0,11.0,2.0,,,,11.0,,,0.0,,0.0,1.0,10.0,,152.0,20.0,108.0,32.0,61.0,24.0,,,,55.0,80.0,31.0,,50.0,,,,,,15.0,15.0,15.0,15.0,1.0,,4.0,,,0.22,24.0,24.0,24.0,24.0,10.0
0,DecimalTypeInfo.java,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,16.0,,,,16.0,15.0,2.0,,,,16.0,,,0.0,,0.0,0.0,16.0,,130.0,25.0,82.0,32.0,34.0,23.0,,,,35.0,55.0,25.0,,31.0,,,,,,3.0,3.0,5.0,5.0,3.0,,1.0,,,0.28,19.0,19.0,22.0,22.0,18.0
0,DecimalUtil.java,2.0,9.0,0.0,9.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,38.0,0.0,38.0,,,,38.0,0.0,0.0,,,,38.0,,,0.0,,0.0,0.0,38.0,,427.0,41.0,360.0,99.0,226.0,26.0,,,,202.0,271.0,79.0,,192.0,,,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,0.07,68.0,68.0,68.0,68.0,38.0
0,DeepParquetHiveMapInspector.java,6.0,24.0,5.0,19.0,0.0,6.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,2.0,2.0,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,80.0,14.0,46.0,14.0,24.0,20.0,,,,19.0,33.0,15.0,,20.0,,,,,,10.0,10.0,15.0,15.0,10.0,,3.0,,,0.43,11.0,11.0,16.0,16.0,11.0
0,DefaultAccumuloRowIdFactory.java,1.0,7.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,5.0,,,,5.0,5.0,5.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,90.0,11.0,55.0,35.0,14.0,24.0,,,,31.0,37.0,28.0,,9.0,,,,,,1.0,1.0,2.0,2.0,1.0,,0.0,,,0.44,5.0,5.0,6.0,6.0,5.0
0,DefaultBucketMatcher.java,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,5.0,,,,5.0,5.0,3.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,69.0,14.0,37.0,20.0,12.0,18.0,,,,20.0,29.0,20.0,,12.0,,,,,,3.0,3.0,3.0,3.0,1.0,,2.0,,,0.49,7.0,7.0,7.0,7.0,5.0
0,DefaultFetchFormatter.java,2.0,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,4.0,,,,4.0,4.0,1.0,,,,4.0,,,0.0,,1.0,0.0,3.0,,73.0,10.0,42.0,23.0,15.0,21.0,,,,23.0,30.0,20.0,,13.0,,,,,,3.0,3.0,3.0,3.0,1.0,,1.0,,,0.5,6.0,6.0,6.0,6.0,4.0
0,DefaultFileAccess.java,3.0,11.0,1.0,10.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,2.0,4.0,,,,4.0,0.0,0.0,,,,4.0,,,0.0,,2.0,0.0,2.0,,100.0,15.0,62.0,31.0,27.0,23.0,,,,34.0,46.0,29.0,,23.0,,,,,,8.0,8.0,8.0,8.0,7.0,,2.0,,,0.37,11.0,11.0,11.0,11.0,10.0
0,DefaultGraphWalker.java,3.0,18.0,1.0,10.0,7.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,6.0,,,,6.0,6.0,5.0,,,,6.0,,,0.0,,0.0,2.0,4.0,,175.0,17.0,80.0,30.0,40.0,79.0,,,,42.0,62.0,31.0,,37.0,,,,,,6.0,6.0,7.0,7.0,5.0,,3.0,,,0.99,17.0,17.0,20.0,20.0,10.0
0,DefaultHBaseKeyFactory.java,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,5.0,,,,5.0,4.0,2.0,,,,5.0,,,1.0,,0.0,0.0,4.0,,69.0,11.0,41.0,26.0,10.0,17.0,,,,24.0,30.0,21.0,,10.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.41,5.0,5.0,5.0,5.0,5.0
0,DefaultHBaseValueFactory.java,1.0,6.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,5.0,,,,5.0,5.0,6.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,81.0,10.0,50.0,34.0,10.0,21.0,,,,30.0,36.0,27.0,,9.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.42,5.0,5.0,5.0,5.0,5.0
0,DefaultHCatRecord.java,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,15.0,,,,15.0,15.0,1.0,,,,15.0,,,0.0,,0.0,0.0,15.0,,131.0,24.0,89.0,41.0,30.0,18.0,,,,39.0,63.0,34.0,,32.0,,,,,,3.0,3.0,3.0,3.0,1.0,,2.0,,,0.2,21.0,21.0,21.0,21.0,15.0
0,DefaultHandler.java,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,1.0,,0.0,0.0,2.0,,44.0,7.0,20.0,11.0,6.0,17.0,,,,10.0,14.0,9.0,,6.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.85,3.0,3.0,3.0,3.0,3.0
0,DefaultHandler.java,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,33.0,3.0,13.0,10.0,1.0,17.0,,,,7.0,9.0,8.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.31,1.0,1.0,1.0,1.0,1.0
0,DefaultHiveAuthorizationProvider.java,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,32.0,5.0,10.0,7.0,1.0,17.0,,,,5.0,7.0,6.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.7,1.0,1.0,1.0,1.0,1.0
0,DefaultHiveAuthorizationTranslator.java,2.0,12.0,0.0,12.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,81.0,10.0,50.0,26.0,20.0,21.0,,,,28.0,36.0,22.0,,15.0,,,,,,4.0,4.0,4.0,4.0,1.0,,2.0,,,0.42,7.0,7.0,7.0,7.0,3.0
0,DefaultHiveMetaHook.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,51.0,5.0,8.0,7.0,0.0,38.0,,,,6.0,7.0,7.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.75,0.0,0.0,0.0,0.0,0.0
0,DefaultHiveMetastoreAuthorizationProvider.java,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,45.0,8.0,19.0,13.0,2.0,18.0,,,,7.0,11.0,9.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.95,3.0,3.0,3.0,3.0,3.0
0,DefaultHivePartitioner.java,1.0,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,33.0,5.0,9.0,6.0,1.0,19.0,,,,4.0,6.0,5.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,2.11,1.0,1.0,1.0,1.0,1.0
